# PORT_M1_SPEC.md §10 FAMILY DISCOVERY CENSUS (D-055) (spec_sha16=81ea7f84a085e4bb)
# params_hash=48d590fc8f22ad4b70be3be0c7152295dcf8e670cba41bb8dd436b5a76560484
# every tested cell (marginal + 2-way, n_fit >= 500); Holm family size = every row of that asset
# promotion = holm_reject AND value >= G1_asset + $150 AND per-FIT-year sign stability; 2025 is an eval-only echo
# value_peak_exit_usd is the HORIZON-FREE comparator: the walled PEAK-exit certificate of the same candidates. A clock slice whose phase-close value is high only because its horizon is long shows no edge here (median_horizon_to_phase_close_sec is the diagnostic)
asset	rank_by_value	axes	levels	n_fit	n_positive_fit	conditional_value_usd	conditional_value_complement_usd	value_minus_g1_usd	welch_z	p_raw	p_holm	holm_reject	fit_year_sign_stable	value_2021	value_2022	value_2023	value_2024	n_2025_echo	value_2025_echo	promoted	is_2way	value_peak_exit_usd	value_peak_minus_g1_peak_usd	median_horizon_to_phase_close_sec
SI	476	clock30+dow	UTC01:30|THU	1482	694	702.726945	824.431780	-114.338691	-3.862892	0.999944	1.000000	0	0	247.929688	416.428571	381.217949	1132.789735	484	1392.435897	0	1	1544.561874	504.166578	12428.000000
SI	477	clock30+family	UTC01:00|G2_REJECT	1568	744	702.274866	824.472816	-114.790771	-3.984188	0.999966	1.000000	0	0	326.313131	474.868421	410.284360	1284.395492	506	1621.270053	0	1	1481.180695	440.785399	14146.000000
SI	478	clock30+vol_regime	UTC16:30|HIGH	2427	1120	700.212054	824.781934	-116.853583	-6.714160	1.000000	1.000000	0	0	345.362319	738.818681	600.887372	800.552030	1482	1621.904762	0	1	651.806283	-388.589013	15888.000000
SI	479	clock30+dow	UTC01:30|TUE	1483	688	698.106831	824.447420	-118.958805	-4.211667	0.999987	1.000000	0	0	290.955882	420.823353	474.791667	1116.382784	532	1063.715847	0	1	1334.470918	294.075622	12406.000000
SI	480	clock30+virgin	UTC01:30|TOUCHED	838	393	695.858779	824.215417	-121.206858	-3.429081	0.999697	1.000000	0	0	411.935484	426.691919	453.068182	1102.107843	276	1723.385417	0	1	1396.334799	355.939503	12288.500000
SI	481	clock30+rung	UTC18:30|R0.110	692	300	695.791667	824.139478	-121.273970	-2.523840	0.994196	1.000000	0	0	707.797619	822.846535	463.088235	785.277778	177	963.485915	0	1	622.677165	-417.718131	8546.500000
SI	482	clock30+virgin	UTC18:30|TOUCHED	1211	551	695.204174	824.347157	-121.861462	-3.386495	0.999646	1.000000	0	0	587.067308	653.251232	518.009554	997.068345	339	1140.353982	0	1	657.590992	-382.804304	8512.000000
SI	483	clock30+dow	UTC14:30|MON	4234	1819	695.178670	825.401127	-121.886967	-8.499919	1.000000	1.000000	0	0	490.571749	650.943396	646.621622	883.087084	1299	1096.373626	0	1	691.000620	-349.394676	23207.500000
SI	484	family+dow	G2_REJECT|MON	11639	5027	694.858265	828.156405	-122.207371	-12.332032	1.000000	1.000000	0	0	581.274116	689.069848	588.596248	883.756564	4216	1339.199670	0	1	940.519425	-99.875871	22341.000000
SI	485	phase+dow	TOKYO|MON	18546	7819	693.551605	830.715672	-123.514031	-15.529669	1.000000	1.000000	0	0	678.223395	516.315933	484.305482	944.843007	9620	2000.371033	0	1	1420.601509	380.206213	15538.000000
SI	486	clock30+dow	UTC16:30|FRI	1558	747	693.309906	824.517954	-123.755730	-5.130070	1.000000	1.000000	0	0	566.044304	671.554054	494.756098	890.368705	655	1059.493534	0	1	607.030075	-433.365221	15942.000000
SI	487	clock30+dow	UTC15:30|TUE	2622	1183	690.910820	824.902738	-126.154816	-7.821707	1.000000	1.000000	0	0	641.685606	791.949405	518.538462	764.166667	931	1539.083072	0	1	664.855305	-375.539991	19651.000000
SI	488	clock30+spread_state	UTC19:00|NORMAL	2012	864	690.500579	824.631652	-126.565058	-5.060935	1.000000	1.000000	0	0	1029.325397	649.815051	664.556452	687.937220	138	2089.583333	0	1	649.702572	-390.692724	7078.500000
SI	489	clock30+dow	UTC15:00|TUE	4002	1729	690.452574	825.378307	-126.613063	-9.035727	1.000000	1.000000	0	0	564.277108	656.921296	614.228927	853.365019	1165	1721.851852	0	1	687.201956	-353.193340	21477.000000
SI	490	clock30+dow	UTC15:00|THU	3897	1705	689.655425	825.366225	-127.410211	-8.498286	1.000000	1.000000	0	0	365.192308	838.391720	630.801174	753.521445	1103	1401.109023	0	1	724.083990	-316.311306	21448.000000
SI	491	virgin+dow	VIRGIN|WED	629	283	686.298587	824.142694	-130.767050	-3.341099	0.999583	1.000000	0	0	555.000000	670.811688	540.779221	904.226190	189	1102.692308	0	1	1307.874376	267.479080	14822.000000
SI	492	clock30+vol_regime	UTC19:00|MID	2145	940	685.864362	824.724760	-131.201275	-5.111457	1.000000	1.000000	0	0	499.741379	695.854430	809.102564	570.202703	553	616.905340	0	1	627.876537	-412.518759	6901.000000
SI	493	virgin+spread_state	VIRGIN|NORMAL	1079	485	684.639175	824.325469	-132.426461	-4.568985	0.999998	1.000000	0	0	573.472222	588.622449	502.083333	940.884146	93	4959.285714	0	1	1353.300686	312.905390	16586.000000
SI	494	clock30+vol_regime	UTC18:00|MID	2492	1038	684.631503	824.820078	-132.434133	-5.591403	1.000000	1.000000	0	0	1049.086538	701.104651	458.392857	596.638350	634	938.080357	0	1	715.464696	-324.930600	10502.500000
SI	495	clock30+family	UTC00:00|G1	1545	677	683.275480	824.502680	-133.790156	-5.135031	1.000000	1.000000	0	0	681.509901	553.607456	487.713568	1144.077181	733	2935.822785	0	1	1416.732858	376.337562	17538.000000
SI	496	spread_state+dow	TIGHT|MON	47877	20589	681.867988	845.294931	-135.197649	-27.870496	1.000000	1.000000	0	0	524.674547	691.256787	639.433909	819.136780	22782	1109.741824	0	1	950.739477	-89.655819	20657.000000
SI	497	virgin+dow	VIRGIN|TUE	643	285	681.491228	824.153180	-135.574408	-3.443719	0.999713	1.000000	0	0	589.791667	596.595745	482.132353	1027.333333	204	1275.617978	0	1	1326.126238	285.730942	14604.000000
SI	498	virgin+dow	VIRGIN|MON	580	256	681.083984	824.127488	-135.981652	-3.321577	0.999552	1.000000	0	0	525.397727	629.765625	447.138158	1068.784722	191	2562.000000	0	1	1183.484432	143.089136	17767.000000
SI	499	clock30+spread_state	UTC00:00|NORMAL	1109	482	680.632780	824.335115	-136.432856	-4.395726	0.999994	1.000000	0	0	629.722222	511.282051	486.987179	1144.400000	184	7826.117021	0	1	1426.843838	386.448542	17596.000000
SI	500	phase+clock30	LONDON|UTC05:30	4681	2156	678.685065	825.913429	-138.380571	-11.899563	1.000000	1.000000	0	0	626.531532	793.580533	583.550136		0		0	1	1227.413311	187.018015	19089.000000
SI	501	phase+family	TOKYO|G2_RECLAIM	935	434	677.286866	824.300385	-139.778770	-4.163591	0.999984	1.000000	0	0	383.414634	436.935484	450.500000	962.687500	618	1637.464115	0	1	1489.389764	448.994468	12619.000000
SI	502	clock30+vol_regime	UTC07:00|HIGH	2676	1223	676.285773	825.051744	-140.779864	-7.427653	1.000000	1.000000	0	0	550.662393	824.305226	521.444223	656.117512	1721	1414.176621	0	1	1318.023754	277.628458	13567.500000
SI	503	clock30+virgin	UTC01:00|VIRGIN	767	372	676.182796	824.244895	-140.882841	-3.799629	0.999928	1.000000	0	0	336.379310	518.579545	362.840909	1262.780172	189	1273.076923	0	1	1493.683311	453.288015	14097.000000
SI	504	clock30+spread_state	UTC05:30|NORMAL	2549	1188	675.029461	825.027941	-142.036175	-8.757881	1.000000	1.000000	0	0	607.934028	827.195846	612.676768	617.519646	384	2149.661017	0	1	1410.975082	370.579786	18336.000000
SI	505	clock30+dow	UTC17:00|WED	1241	580	673.922414	824.449860	-143.143222	-4.006587	0.999969	1.000000	0	0	572.160494	661.636029	785.773810	628.397436	464	1297.834302	0	1	640.291241	-400.104054	14019.000000
SI	506	phase+vol_regime	TOKYO|HIGH	22353	9618	672.816334	833.738373	-144.249302	-19.733800	1.000000	1.000000	0	0	319.777448	451.648724	368.616443	933.046378	17314	2087.890702	0	1	1488.179089	447.783793	14185.000000
SI	507	clock30+rung	UTC05:00|R0.075	702	339	672.433628	824.221853	-144.632008	-4.394576	0.999994	1.000000	0	0	545.000000	860.717822	586.415663	622.205882	269	715.760870	0	1	1336.993343	296.598047	20464.500000
SI	508	family+virgin	G1|VIRGIN	690	306	672.205882	824.190378	-144.859754	-3.667222	0.999877	1.000000	0	0	552.783019	610.948276	510.178571	1077.169118	194	1753.950617	0	1	1258.014482	217.619186	16341.000000
SI	509	clock30+spread_state	UTC05:00|TIGHT	1993	932	671.435086	824.803694	-145.630550	-7.479752	1.000000	1.000000	0	0	529.868421	886.099684	605.213415	533.704128	1017	844.916851	0	1	1310.078329	269.683033	20573.000000
SI	510	clock30+dow	UTC15:00|MON	3137	1386	670.856782	825.255623	-146.208854	-8.434395	1.000000	1.000000	0	0	453.974359	562.272727	638.601190	923.821244	1058	984.500000	0	1	656.971186	-383.424110	21395.000000
SI	511	clock30+spread_state	UTC16:30|NORMAL	1486	678	670.774336	824.557722	-146.291300	-6.365541	1.000000	1.000000	0	0	567.857143	789.984568	494.218750	721.147541	157	2903.823529	0	1	631.640680	-408.754616	16016.000000
SI	512	clock30	UTC01:00	11498	5155	670.033948	829.110083	-147.031689	-14.547779	1.000000	1.000000	0	0	326.779661	466.581113	409.867576	1177.787471	3997	1451.553302	0	0	1429.395797	389.000501	14174.000000
SI	513	phase+clock30	TOKYO|UTC01:00	11498	5155	670.033948	829.110083	-147.031689	-14.547779	1.000000	1.000000	0	0	326.779661	466.581113	409.867576	1177.787471	3997	1451.553302	0	1	1429.395797	389.000501	14174.000000
SI	514	clock30+rung	UTC01:00|R0.050	5214	2312	668.232050	826.217685	-148.833586	-9.799176	1.000000	1.000000	0	0	332.373418	455.221465	401.098131	1172.154088	1839	1419.527491	0	1	1430.567244	390.171948	14179.500000
SI	515	clock30+family	UTC01:00|G1_FINE	5284	2345	667.995736	826.254923	-149.069901	-9.872066	1.000000	1.000000	0	0	333.988834	454.286311	403.202403	1174.067955	1868	1423.017979	0	1	1432.606816	392.211520	14183.000000
SI	516	clock30+vol_regime	UTC23:00|LOW	861	415	666.746988	824.310466	-150.318648	-4.229376	0.999988	1.000000	0	0	272.546296	517.596154	579.228972	974.500000	272	1605.643564	0	1	1431.328125	390.932829	21457.000000
SI	517	clock30+dow	UTC07:30|MON	1482	688	666.111919	824.588037	-150.953718	-3.931182	0.999958	1.000000	0	0	355.956790	619.027237	382.431694	1199.865269	674	937.911877	0	1	1261.410664	221.015368	11742.500000
SI	518	clock30+vol_regime	UTC00:00|LOW	1016	467	665.770878	824.365639	-151.294758	-4.197354	0.999986	1.000000	0	0	456.213235	538.509615	439.940476	1200.448718	399	1126.505848	0	1	1423.999486	383.604190	17547.500000
SI	519	clock30+spread_state	UTC16:00|NORMAL	2175	919	665.389010	824.826485	-151.676626	-6.650571	1.000000	1.000000	0	0	426.944444	700.036630	505.548523	810.929878	246	4553.250000	0	1	635.683678	-404.711618	17779.000000
SI	520	clock30+rung	UTC00:30|R0.050	1339	584	663.835616	824.491308	-153.230020	-5.723550	1.000000	1.000000	0	0	449.725610	550.490654	451.120690	1171.923077	639	1390.284431	0	1	1392.103421	351.708125	15656.000000
SI	521	clock30+rung	UTC01:00|R0.075	2703	1228	663.668567	825.155830	-153.397069	-7.535719	1.000000	1.000000	0	0	339.026549	467.102649	429.189895	1147.996368	936	1464.135274	0	1	1423.148076	382.752780	14164.000000
SI	522	clock30+family	UTC00:30|G1_FINE	1348	589	662.275042	824.502305	-154.790594	-5.820663	1.000000	1.000000	0	0	457.349398	550.290698	448.510274	1160.862069	652	1390.284431	0	1	1388.774131	348.378835	15656.000000
SI	523	vol_regime+dow	MID|TUE	24024	10318	662.046666	835.261498	-155.018970	-26.784615	1.000000	1.000000	0	0	636.987689	631.318140	618.804690	810.607769	7249	834.875605	0	1	904.971849	-135.423447	20902.000000
SI	524	clock30+family	UTC18:30|G1	2485	1083	662.001385	825.017435	-155.064251	-6.265155	1.000000	1.000000	0	0	676.206294	723.204315	433.811189	812.451923	650	1006.945565	0	1	610.416483	-429.978813	8542.000000
SI	525	clock30+vol_regime	UTC22:00|MID	997	375	659.800000	824.286894	-157.265636	-4.797034	0.999999	1.000000	0	0	662.261905	659.038462	374.599057	1056.842105	398	1307.053571	0	1	1411.541060	371.145764	25000.000000
SI	526	clock30+rung	UTC00:00|R0.075	888	388	659.722938	824.300718	-157.342698	-4.949049	1.000000	1.000000	0	0	658.114754	514.726563	504.978070	1086.764706	393	2970.907258	0	1	1407.306778	366.911482	17561.500000
SI	527	clock30+family	UTC05:00|G1	1107	518	658.972008	824.439724	-158.093629	-5.999243	1.000000	1.000000	0	0	500.952381	855.350318	556.974790	610.153631	495	826.911058	0	1	1348.204225	307.808929	20242.000000
SI	528	clock30+rung	UTC01:00|R0.110	1395	618	657.156149	824.552544	-159.909487	-5.502645	1.000000	1.000000	0	0	313.750000	485.559441	422.684049	1154.839109	489	1513.525180	0	1	1423.045113	382.649817	14192.000000
SI	529	phase+spread_state	TOKYO|NORMAL	24046	10390	657.032002	835.701252	-160.033634	-23.882025	1.000000	1.000000	0	0	432.370986	454.731781	407.296334	890.326023	4475	2864.512477	0	1	1459.878512	419.483216	14227.000000
SI	530	clock30+dow	UTC05:30|THU	1330	624	656.498397	824.561578	-160.567239	-7.389270	1.000000	1.000000	0	0	697.752294	911.801075	591.206897	425.434783	483	770.250000	0	1	1297.835052	257.439756	18701.000000
SI	531	clock30+dow	UTC01:00|MON	3513	1515	656.113861	825.526969	-160.951775	-9.241167	1.000000	1.000000	0	0	426.827309	416.600567	464.403409	1133.900634	1225	1668.702186	0	1	1312.036563	271.641267	14160.000000
SI	532	clock30+rung	UTC01:30|R0.110	844	388	655.695876	824.310680	-161.369760	-4.425000	0.999995	1.000000	0	0	336.032609	386.235632	371.250000	1085.322581	312	1217.759434	0	1	1448.613892	408.218596	12417.500000
SI	533	clock30+dow	UTC01:00|FRI	1879	838	655.247613	824.798249	-161.818023	-7.306263	1.000000	1.000000	0	0	224.023973	426.573276	444.788136	1196.810954	655	1460.448718	0	1	1472.498612	432.103316	14164.000000
SI	534	clock30+dow	UTC00:00|THU	611	292	654.717466	824.209358	-162.348171	-3.856134	0.999942	1.000000	0	0	465.357143	533.613861	336.049383	1250.333333	284	1423.914141	0	1	1457.115385	416.720089	17543.000000
SI	535	clock30+dow	UTC05:30|TUE	1368	628	652.145701	824.583325	-164.919936	-6.887515	1.000000	1.000000	0	0	615.434783	803.959538	649.580153	548.289474	553	1310.712617	0	1	1273.877668	233.482372	18617.000000
SI	536	clock30+family	UTC01:00|G1	4951	2218	651.999549	826.354144	-165.066087	-10.930654	1.000000	1.000000	0	0	324.840686	475.178908	416.743119	1136.450954	1726	1479.870937	0	1	1413.822875	373.427579	14178.000000
SI	537	clock30+vol_regime	UTC02:00|HIGH	1606	708	650.702684	824.677987	-166.362953	-6.525579	1.000000	1.000000	0	0	321.595745	350.405405	248.603604	967.568493	1070	1759.037217	0	1	1499.600066	459.204770	16324.500000
SI	538	clock30	UTC18:30	6030	2670	650.196629	826.895174	-166.869007	-10.739556	1.000000	1.000000	0	0	622.912979	695.372559	442.982709	814.503012	1760	1011.357791	0	0	604.624115	-435.771181	8537.000000
SI	539	phase+clock30	NY|UTC18:30	6030	2670	650.196629	826.895174	-166.869007	-10.739556	1.000000	1.000000	0	0	622.912979	695.372559	442.982709	814.503012	1760	1011.357791	0	1	604.624115	-435.771181	8537.000000
SI	540	clock30	UTC00:00	3376	1493	649.780643	825.563751	-167.284993	-10.243090	1.000000	1.000000	0	0	620.666667	527.102804	483.075061	1090.507812	1645	2612.690875	0	0	1396.818957	356.423662	17512.500000
SI	541	phase+clock30	TOKYO|UTC00:00	3376	1493	649.780643	825.563751	-167.284993	-10.243090	1.000000	1.000000	0	0	620.666667	527.102804	483.075061	1090.507812	1645	2612.690875	0	1	1396.818957	356.423662	17512.500000
SI	542	clock30	UTC00:30	2780	1216	649.337993	825.255104	-167.727643	-9.560326	1.000000	1.000000	0	0	455.312500	533.785047	466.344340	1096.733871	1350	1341.740688	0	0	1358.682178	318.286882	15698.500000
SI	543	phase+clock30	TOKYO|UTC00:30	2780	1216	649.337993	825.255104	-167.727643	-9.560326	1.000000	1.000000	0	0	455.312500	533.785047	466.344340	1096.733871	1350	1341.740688	0	1	1358.682178	318.286882	15698.500000
SI	544	clock30+rung	UTC00:30|R0.075	668	296	649.054054	824.224360	-168.011582	-4.722430	0.999999	1.000000	0	0	462.708333	526.127451	446.265823	1095.474684	317	1359.262821	0	1	1373.896361	333.501065	15660.000000
SI	545	clock30+rung	UTC05:30|R0.075	1570	730	648.595890	824.712270	-168.469746	-8.330412	1.000000	1.000000	0	0	631.111111	808.118812	584.898256	568.169456	583	950.597826	0	1	1341.581054	301.185758	18618.000000
SI	546	clock30+dow	UTC05:00|MON	705	341	647.639296	824.277679	-169.426340	-5.590210	1.000000	1.000000	0	0	419.390244	795.458716	534.973958	690.394737	314	657.500000	0	1	1321.107829	280.712533	20504.000000
SI	547	clock30+spread_state	UTC02:00|NORMAL	1674	754	647.337533	824.745346	-169.728103	-6.875461	1.000000	1.000000	0	0	279.631148	375.166667	275.164671	980.871011	228	3112.500000	0	1	1432.476636	392.081340	16261.500000
SI	548	clock30+family	UTC18:30|G1_FINE	2676	1199	645.114679	825.268390	-171.950957	-7.455958	1.000000	1.000000	0	0	619.846626	698.502278	408.874570	806.642157	841	972.756211	0	1	601.094831	-439.300465	8545.000000
SI	549	clock30+dow	UTC05:30|MON	1617	765	645.032680	824.769087	-172.032957	-9.271554	1.000000	1.000000	0	0	661.477273	673.278689	580.071429	659.814815	513	1298.245192	0	1	1394.435848	354.040552	18462.000000
SI	550	virgin	VIRGIN	3061	1348	643.822329	825.451765	-173.243307	-10.120092	1.000000	1.000000	0	0	525.731441	597.327128	461.982984	959.577562	978	1465.748082	0	0	1280.453292	240.057996	15451.000000
SI	551	clock30+vol_regime	UTC00:00|HIGH	1142	488	642.950820	824.457934	-174.114817	-6.616658	1.000000	1.000000	0	0	459.095745	547.748691	506.614173	1001.808943	895	4932.215909	0	1	1362.754630	322.359334	17606.000000
SI	552	family+virgin	G2_REJECT|VIRGIN	2776	1214	642.549423	825.305672	-174.516213	-9.612013	1.000000	1.000000	0	0	531.791237	592.551929	450.225989	966.010638	886	1425.524079	0	1	1270.579187	230.183891	15489.000000
SI	553	rung+virgin	R0.075|VIRGIN	535	247	642.317814	824.180283	-174.747823	-3.961491	0.999963	1.000000	0	0	482.804878	604.253247	496.388889	1085.885417	141	1101.465517	0	1	1296.562500	256.167204	15357.000000
SI	554	clock30+vol_regime	UTC00:00|MID	1218	538	642.095725	824.518788	-174.969911	-7.792945	1.000000	1.000000	0	0	791.363636	496.662234	498.359375	1066.093750	351	858.184932	0	1	1405.674637	365.279341	17419.000000
SI	555	clock30+spread_state	UTC19:30|NORMAL	1437	640	641.738281	824.639076	-175.327355	-6.703271	1.000000	1.000000	0	0	956.397059	505.761589	549.569892	826.279621	152	3194.358974	0	1	557.384969	-483.010327	5396.000000
SI	556	clock30+family	UTC05:30|G1	2688	1241	641.605560	825.344814	-175.460076	-11.505722	1.000000	1.000000	0	0	635.504808	807.197885	583.273196	552.633820	1016	974.473039	0	1	1335.423977	295.028681	18617.000000
SI	557	clock30+dow	UTC00:30|TUE	508	231	641.049784	824.163615	-176.015853	-4.488139	0.999996	1.000000	0	0	364.375000	491.666667	473.076923	1030.563380	225	949.563492	0	1	1390.148871	349.753575	15769.000000
SI	558	clock30+rung	UTC16:00|R0.075	2087	917	640.624318	824.969724	-176.441318	-7.440669	1.000000	1.000000	0	0	532.500000	660.612648	507.012411	802.299270	772	1203.486622	0	1	604.349747	-436.045549	17806.000000
SI	559	clock30+rung	UTC16:00|R0.110	1013	434	639.729263	824.404341	-177.336374	-5.736976	1.000000	1.000000	0	0	614.512195	678.467742	491.780303	754.762774	378	1211.729323	0	1	597.484310	-442.910986	17827.000000
SI	560	clock30+family	UTC01:30|G2_REJECT	967	433	639.486143	824.403835	-177.579493	-5.628146	1.000000	1.000000	0	0	406.513158	397.423469	430.658915	993.735119	287	1452.665094	0	1	1398.015830	357.620534	12277.000000
SI	561	clock30+family	UTC16:00|G1	3645	1583	639.401453	825.770954	-177.664183	-10.247566	1.000000	1.000000	0	0	551.036932	654.289773	507.912371	790.383817	1363	1221.528600	0	1	599.853453	-440.541843	17815.000000
SI	562	clock30+vol_regime	UTC05:30|MID	2290	1059	638.083097	825.154573	-178.982539	-11.382914	1.000000	1.000000	0	0	641.017157	752.636519	614.194915	536.526217	550	497.748963	0	1	1357.209435	316.814139	18738.000000
SI	563	clock30+rung	UTC18:30|R0.050	2630	1175	635.234043	825.315079	-181.831594	-7.820834	1.000000	1.000000	0	0	599.503106	686.147059	410.451389	797.533223	830	972.821317	0	1	592.939959	-447.455337	8551.500000
SI	564	clock30	UTC05:30	6944	3255	634.020737	827.908457	-183.044899	-19.537714	1.000000	1.000000	0	0	626.531532	793.580533	583.550136	546.398999	2429	952.631972	0	0	1337.482280	297.086984	18598.500000
SI	565	clock30+rung	UTC16:00|R0.150	545	232	633.954741	824.175265	-183.110895	-4.192948	0.999986	1.000000	0	0	528.796296	581.309524	541.478873	813.133803	213	1310.833333	0	1	586.838235	-453.557061	17842.000000
SI	566	clock30+rung	UTC05:30|R0.050	3201	1491	632.307176	825.728779	-184.758460	-13.150496	1.000000	1.000000	0	0	621.515152	819.634309	586.289063	532.758945	1196	909.662978	0	1	1350.187296	309.792000	18537.000000
SI	567	clock30+rung	UTC16:00|R0.050	4055	1846	631.768689	826.177076	-185.296947	-11.980974	1.000000	1.000000	0	0	497.759009	651.545276	489.311663	790.636594	1585	1196.410256	0	1	614.112319	-426.282977	17805.000000
SI	568	clock30+family	UTC19:00|G2_REJECT	768	325	631.730769	824.292618	-185.334867	-4.228354	0.999988	1.000000	0	0	453.984375	548.478261	656.376404	778.567416	230	629.943182	0	1	574.968175	-465.427121	7064.500000
SI	569	clock30+vol_regime	UTC01:00|LOW	3664	1770	631.355932	826.086736	-185.709704	-11.959503	1.000000	1.000000	0	0	381.348684	507.810945	430.635697	1023.000864	826	1056.762295	0	1	1346.549053	306.153757	14156.000000
SI	570	clock30+virgin	UTC05:30|TOUCHED	1199	587	631.350085	824.616120	-185.715551	-9.106209	1.000000	1.000000	0	0	635.198864	698.409091	617.058824	572.794118	227	1175.429293	0	1	1317.056878	276.661582	18732.000000
SI	571	clock30+family	UTC05:30|G1_FINE	3219	1500	630.716667	825.755277	-186.348970	-13.318976	1.000000	1.000000	0	0	622.960526	816.957672	582.886997	531.491557	1211	919.924850	0	1	1348.205959	307.810663	18538.000000
SI	572	clock30+family	UTC16:00|G1_FINE	4081	1856	630.695043	826.202414	-186.370593	-12.102594	1.000000	1.000000	0	0	497.759009	650.490196	486.690341	790.847315	1595	1192.941426	0	1	612.988040	-427.407256	17805.000000
SI	573	clock30+spread_state	UTC23:00|TIGHT	1289	544	630.684743	824.565392	-186.380894	-7.436567	1.000000	1.000000	0	0	345.974026	625.500000	542.174658	875.565068	939	1598.642638	0	1	1368.403395	328.008099	21239.000000
SI	574	clock30+vol_regime	UTC15:30|LOW	4214	1919	630.102918	826.289034	-186.962718	-14.043543	1.000000	1.000000	0	0	383.284753	732.533967	547.182540	714.678055	856	1035.387658	0	1	614.917651	-425.477644	19864.000000
SI	575	phase+clock30	TOKYO|UTC05:00	750	373	629.819035	824.356090	-187.246601	-5.845614	1.000000	1.000000	0	0				629.819035	1144	888.397704	0	1	1553.857044	513.461748	6346.500000
SI	576	clock30+rung	UTC18:30|R0.075	1399	620	629.173387	824.665461	-187.892249	-5.890883	1.000000	1.000000	0	0	582.820513	677.165948	429.134615	782.987013	373	1001.602113	0	1	591.537559	-448.857737	8542.000000
SI	577	clock30+family	UTC00:30|G1	1277	563	628.836590	824.595546	-188.229047	-7.686232	1.000000	1.000000	0	0	464.594595	508.310811	465.588235	1022.400662	587	1343.057432	0	1	1336.845140	296.449844	15707.000000
SI	578	clock30+spread_state	UTC23:30|TIGHT	1048	483	628.385093	824.497027	-188.680543	-7.134785	1.000000	1.000000	0	0	551.333333	486.360294	635.550595	858.100962	773	1381.367925	0	1	1463.524096	423.128800	19152.000000
