# PORT M2 port m2 EXIT CENSUS 2 — exit rules priced on the agreement-selected books (E3-E7 develop; prop constraints enforced in code) (lane=port-m2-exits2; version=PORT-M2-EXITCENSUS2-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# PROP LAW, ENFORCED IN CODE: no exit before 1800 seconds (30 minutes) of hold.  `_check_holds` REFUSES the stage if any priced seat holds less than that with the phase close still open, so a hold shorter than 30 minutes can only be the phase close itself arriving.  Every rule is POSITION MANAGEMENT on an open trade; no microscalp is expressible.
# The $900 wall and the phase-close contract stay in force.  A rule may only move the exit EARLIER than the phase close; the wall always wins if it reaches the position first.
# THE SEAT SET IS HELD FIXED across every rule.  Earlier exits free occupancy, so re-seating could only ADD trades; not counting them is the conservative choice and is declared, not hidden.
# d_* columns are deltas against the PHASE-CLOSE baseline on the SAME book and the SAME seats.  d_usd_per_session_displaced is the same rule's hold-time distribution randomly re-assigned across seats (same timing, no path information); d_minus_displaced is the information the rule actually adds.  A rule whose d_minus_displaced is ~0 is a hold-length artefact.
# capture_of_ceiling = usd_per_session / the ENTRY FORESIGHT ceiling (the per-session one-position DP over every candidate, phase-close contract) -- what perfect ENTRY selection is worth.  capture_of_full_ceiling uses the anchored ORACLE legs, i.e. perfect entries AND perfect exits (clairvoyant; an outer bound nobody can trade).
# TARGETS ON THE TABLE FACE: floor $2000/session/asset (floor_2000); aim $2500-3000 (aim_2500_3000).
# FAMILY 3 (PARTIAL BANK) IS NOT DEPLOYABLE AT ONE CONTRACT -- you cannot sell half a contract.  Its rows are the two-contract-equivalent (each half carries half the gross, the round-trip cost charged once, the second exit's own slippage NOT charged) and are a SIZING QUESTION FOR THE USER, never a drop-in rule.
era	asset	book_tau	family	rule	knob	n_seats	n_sessions	usd_per_trade	usd_per_session	d_usd_per_trade	d_usd_per_session	d_usd_per_session_displaced	d_minus_displaced	win_rate	d_win_rate	wall_stopped_rate	d_wall_stopped_rate	mean_giveback_usd	frac_triggered	hold_min_s	hold_p10_s	hold_p50_s	hold_mean_s	dd_p50	dd_p90	dd_max	frac_sessions_dd_over_1000	d_frac_sessions_dd_over_1000	weekly_pnl_mean	weekly_pnl_p10	losing_week_frac	entry_foresight_ceiling	capture_of_ceiling	full_ceiling	capture_of_full_ceiling	floor_2000	aim_2500_3000	thin_book
E3	SI	0.70	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	18	17	502.64	532.21	-61.11	-64.7	-74.91	10.21	0.8889	0.0	0.0	0.0	436.81	0.2778	7200	7200	18369	18914	0.0	67.0	355.0	0.0	0.0	603.17	-67.5	0.1333	3553.38	0.1498	3300.74	0.1612			THIN(<30 SEATS)
E3	SI	0.70	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	18	17	494.31	523.38	-69.44	-73.53	-52.94	-20.59	0.8889	0.0	0.0	0.0	363.89	0.5	7200	7200	10690	15750	0.0	67.0	355.0	0.0	0.0	593.17	-67.5	0.1333	3553.38	0.1473	3300.74	0.1586			THIN(<30 SEATS)
E3	SI	0.70	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	18	17	538.75	570.44	-25.0	-26.47	-12.96	-13.51	0.8333	-0.0556	0.0	0.0	456.25	0.2222	9585	10800	19469	21301	0.0	130.0	267.5	0.0	0.0	646.5	-110.0	0.1333	3553.38	0.1605	3300.74	0.1728			THIN(<30 SEATS)
E3	SI	0.70	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	18	17	534.58	566.03	-29.17	-30.88	-33.45	2.57	0.8333	-0.0556	0.0	0.0	449.31	0.3333	9585	10800	18850	20375	0.0	130.0	267.5	0.0	0.0	641.5	-110.0	0.1333	3553.38	0.1593	3300.74	0.1715			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	18	17	429.03	454.26	-134.72	-142.65	-129.96	-12.69	0.8889	0.0	0.0	0.0	323.61	0.6667	2881	4039	10128	10549	0.0	107.0	605.0	0.0	0.0	514.83	-132.5	0.1333	3553.38	0.1278	3300.74	0.1376			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	18	17	243.61	257.94	-320.14	-338.97	-348.9	9.93	0.5556	-0.3333	0.0	0.0	329.86	1.0	1872	2423	3495	4663	0.0	282.5	355.0	0.0	0.0	292.33	-280.0	0.4	3553.38	0.0726	3300.74	0.0781			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	18	17	402.64	426.32	-161.11	-170.59	-141.54	-29.05	0.8889	0.0	0.0	0.0	411.11	0.6667	5294	5492	11273	12111	0.0	107.0	605.0	0.0	0.0	483.17	-102.5	0.1333	3553.38	0.12	3300.74	0.1292			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	18	17	281.11	297.65	-282.64	-299.26	-340.35	41.09	0.5556	-0.3333	0.0	0.0	335.42	1.0	1872	2423	3706	5309	0.0	282.5	355.0	0.0	0.0	337.33	-280.0	0.4	3553.38	0.0838	3300.74	0.0902			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	18	17	508.89	538.82	-54.86	-58.09	-65.16	7.07	0.8889	0.0	0.0	0.0	374.31	0.6111	5470	8254	11300	12964	0.0	107.0	605.0	0.0	0.0	610.67	-102.5	0.1333	3553.38	0.1516	3300.74	0.1632			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	18	17	286.67	303.53	-277.08	-293.38	-337.04	43.66	0.5556	-0.3333	0.0	0.0	329.86	1.0	1872	2423	3706	5303	0.0	282.5	355.0	0.0	0.0	344.0	-280.0	0.4	3553.38	0.0854	3300.74	0.092			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	18	17	439.44	465.29	-124.31	-131.62	-109.28	-22.34	0.8889	0.0	0.0	0.0	443.75	0.6111	5534	8593	13718	13649	0.0	107.0	605.0	0.0	0.0	527.33	-102.5	0.1333	3553.38	0.1309	3300.74	0.141			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	18	17	281.11	297.65	-282.64	-299.26	-292.0	-7.26	0.5556	-0.3333	0.0	0.0	335.42	1.0	1872	2423	3706	5309	0.0	282.5	355.0	0.0	0.0	337.33	-280.0	0.4	3553.38	0.0838	3300.74	0.0902			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	18	17	512.36	542.5	-51.39	-54.41	-35.94	-18.47	0.8333	-0.0556	0.0	0.0	471.53	0.3333	5534	10435	18850	20083	0.0	155.0	605.0	0.0	0.0	614.83	-147.5	0.1333	3553.38	0.1527	3300.74	0.1644			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	18	17	409.58	433.68	-154.17	-163.23	-101.1	-62.13	0.8333	-0.0556	0.0	0.0	462.5	0.8889	5534	8593	10865	11931	0.0	155.0	605.0	0.0	0.0	491.5	-147.5	0.1333	3553.38	0.122	3300.74	0.1314			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	18	17	281.11	297.65	-282.64	-299.26	-312.22	12.96	0.5556	-0.3333	0.0	0.0	335.42	1.0	1872	2423	3706	5309	0.0	282.5	355.0	0.0	0.0	337.33	-280.0	0.4	3553.38	0.0838	3300.74	0.0902			THIN(<30 SEATS)
E3	SI	0.70	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	18	17	281.11	297.65	-282.64	-299.26	-323.8	24.54	0.5556	-0.3333	0.0	0.0	335.42	1.0	1872	2423	3706	5309	0.0	282.5	355.0	0.0	0.0	337.33	-280.0	0.4	3553.38	0.0838	3300.74	0.0902			THIN(<30 SEATS)
E3	SI	0.70	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	18	17	557.85	590.66	-5.9	-6.25	3.68	-9.93	0.8889	0.0	0.0	0.0	437.15	0.5556	9585	13956	19469	22318	0.0	87.0	267.5	0.0	0.0	669.42	-72.5	0.1333	3553.38	0.1662	3300.74	0.1789			THIN(<30 SEATS)
E3	SI	0.70	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	18	17	606.81	642.5	43.06	45.59	-36.95	82.54	0.8889	0.0	0.0	0.0	388.19	0.3889	9585	13956	19469	22318	0.0	87.0	267.5	0.0	0.0	728.17	-72.5	0.1333	3553.38	0.1808	3300.74	0.1947			THIN(<30 SEATS)
E3	HG	0.70	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	14	12	663.3	773.85	0.0	0.0	0.0	0.0	0.8571	0.0	0.0	0.0	517.86	0.0	12737	13499	18718	21787	0.0	94.5	411.25	0.0	0.0	928.62	118.63	0.1	2994.37	0.2584	2105.21	0.3676			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	14	12	616.88	719.69	-46.42	-54.16	-19.92	-34.24	0.7857	-0.0714	0.0	0.0	523.21	0.2143	4200	7641	17332	19991	0.0	173.12	223.75	0.0	0.0	863.62	-168.12	0.2	2994.37	0.2403	2105.21	0.3419			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	14	12	607.95	709.27	-55.35	-64.58	1.24	-65.82	0.7857	-0.0714	0.0	0.0	532.14	0.1429	5789	9646	17332	20564	0.0	262.5	305.0	0.0	0.0	851.12	-282.5	0.2	2994.37	0.2369	2105.21	0.3369			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	14	12	575.8	671.77	-87.5	-102.08	18.36	-120.44	0.7857	-0.0714	0.0	0.0	564.29	0.1429	12119	12580	17332	21316	0.0	470.63	523.75	0.0	0.0	806.12	-512.5	0.2	2994.37	0.2243	2105.21	0.3191			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	14	12	399.46	466.04	-263.84	-307.81	-395.7	87.89	0.7857	-0.0714	0.0	0.0	185.71	1.0	1800	2242	2609	3267	0.0	68.13	98.75	0.0	0.0	559.25	-76.25	0.2	2994.37	0.1556	2105.21	0.2214			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	14	12	355.71	415.0	-307.59	-358.85	-257.55	-101.3	0.7857	-0.0714	0.0	0.0	333.04	1.0	2252	2411	4155	5424	0.0	55.0	155.0	0.0	0.0	498.0	-65.0	0.3	2994.37	0.1386	2105.21	0.1971			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	14	12	351.25	409.79	-312.05	-364.06	-185.67	-178.39	0.7143	-0.1428	0.0	0.0	363.84	0.8571	2415	2581	4742	7662	0.0	149.25	305.0	0.0	0.0	491.75	-170.0	0.3	2994.37	0.1369	2105.21	0.1947			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	14	12	596.79	696.25	-66.51	-77.6	0.85	-78.45	0.8571	0.0	0.0	0.0	515.62	0.2143	2958	7515	13862	17198	0.0	94.5	411.25	0.0	0.0	835.5	84.88	0.1	2994.37	0.2325	2105.21	0.3307			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	14	12	590.54	688.96	-72.76	-84.89	18.62	-103.51	0.7857	-0.0714	0.0	0.0	549.55	0.1429	7271	11276	17332	20836	0.0	375.0	423.75	0.0	0.0	826.75	-406.88	0.2	2994.37	0.2301	2105.21	0.3273			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_BELOW600	sits below -$600	14	12	663.3	773.85	0.0	0.0	59.44	-59.44	0.8571	0.0	0.0	0.0	517.86	0.0	12737	13499	18718	21787	0.0	94.5	411.25	0.0	0.0	928.62	118.63	0.1	2994.37	0.2584	2105.21	0.3676			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B600	flow OR -$600	14	12	355.71	415.0	-307.59	-358.85	-304.68	-54.17	0.7857	-0.0714	0.0	0.0	333.04	1.0	2252	2411	4155	5424	0.0	55.0	155.0	0.0	0.0	498.0	-65.0	0.3	2994.37	0.1386	2105.21	0.1971			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_FLOW05_OR_B400	flow OR -$400	14	12	355.71	415.0	-307.59	-358.85	-266.66	-92.19	0.7857	-0.0714	0.0	0.0	333.04	1.0	2252	2411	4155	5424	0.0	55.0	155.0	0.0	0.0	498.0	-65.0	0.3	2994.37	0.1386	2105.21	0.1971			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_STRUCT10_OR_FLOW05	struct .10 OR flow	14	12	355.71	415.0	-307.59	-358.85	-264.77	-94.08	0.7857	-0.0714	0.0	0.0	333.04	1.0	2252	2411	4155	5424	0.0	55.0	155.0	0.0	0.0	498.0	-65.0	0.3	2994.37	0.1386	2105.21	0.1971			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_ANY3	struct .10 OR flow OR -$600	14	12	355.71	415.0	-307.59	-358.85	-293.23	-65.62	0.7857	-0.0714	0.0	0.0	333.04	1.0	2252	2411	4155	5424	0.0	55.0	155.0	0.0	0.0	498.0	-65.0	0.3	2994.37	0.1386	2105.21	0.1971			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_STRUCT10_AND_FLOW05	struct .10 AND flow (later of the two)	14	12	607.95	709.27	-55.35	-64.58	-14.32	-50.26	0.7857	-0.0714	0.0	0.0	532.14	0.1429	5789	9646	17332	20564	0.0	262.5	305.0	0.0	0.0	851.12	-282.5	0.2	2994.37	0.2369	2105.21	0.3369			THIN(<30 SEATS)
E3	HG	0.70	1-MID-HOLD-DISQ	MHD_BELOW600_AND_FLOW05	-$600 AND flow (later of the two)	14	12	663.3	773.85	0.0	0.0	-8.85	8.85	0.8571	0.0	0.0	0.0	517.86	0.0	12737	13499	18718	21787	0.0	94.5	411.25	0.0	0.0	928.62	118.63	0.1	2994.37	0.2584	2105.21	0.3676			THIN(<30 SEATS)
E3	HG	0.70	2-STRUCTURE-TRAIL	TRAIL_A600_W30	arm at +$600, stop behind the 30min extreme	14	12	457.95	534.27	-205.35	-239.58	-123.89	-115.69	0.8571	0.0	0.0	0.0	397.32	0.7857	2944	3481	6350	8236	0.0	94.5	411.25	0.0	0.0	641.12	151.25	0.1	2994.37	0.1784	2105.21	0.2538			THIN(<30 SEATS)
E3	HG	0.70	2-STRUCTURE-TRAIL	TRAIL_A600_W60	arm at +$600, stop behind the 60min extreme	14	12	520.45	607.19	-142.85	-166.66	-52.14	-114.52	0.8571	0.0	0.0	0.0	480.8	0.7857	4533	5221	11960	11727	0.0	94.5	411.25	0.0	0.0	728.62	145.62	0.1	2994.37	0.2028	2105.21	0.2884			THIN(<30 SEATS)
E3	HG	0.70	2-STRUCTURE-TRAIL	TRAIL_A900_W30	arm at +$900, stop behind the 30min extreme	14	12	641.88	748.85	-21.42	-25.0	-95.44	70.44	0.8571	0.0	0.0	0.0	400.45	0.7143	2944	5681	10001	11664	0.0	94.5	411.25	0.0	0.0	898.62	230.0	0.1	2994.37	0.2501	2105.21	0.3557			THIN(<30 SEATS)
E3	HG	0.70	2-STRUCTURE-TRAIL	TRAIL_A900_W60	arm at +$900, stop behind the 60min extreme	14	12	663.3	773.85	0.0	0.0	-2.14	2.14	0.8571	0.0	0.0	0.0	435.71	0.6429	4533	7593	13586	13962	0.0	94.5	411.25	0.0	0.0	928.62	201.88	0.1	2994.37	0.2584	2105.21	0.3676			THIN(<30 SEATS)
E3	HG	0.70	2-STRUCTURE-TRAIL	TRAIL_A1200_W30	arm at +$1200, stop behind the 30min extreme	14	12	832.95	971.77	169.65	197.92	19.47	178.45	0.8571	0.0	0.0	0.0	334.82	0.5714	2944	8673	13586	13492	0.0	94.5	411.25	0.0	0.0	1166.12	500.0	0.1	2994.37	0.3245	2105.21	0.4616			THIN(<30 SEATS)
E3	HG	0.70	2-STRUCTURE-TRAIL	TRAIL_A1200_W60	arm at +$1200, stop behind the 60min extreme	14	12	762.41	889.48	99.11	115.63	30.67	84.96	0.8571	0.0	0.0	0.0	405.36	0.5714	4533	10128	14784	15263	0.0	94.5	411.25	0.0	0.0	1067.38	500.0	0.1	2994.37	0.2971	2105.21	0.4225			THIN(<30 SEATS)
E3	HG	0.70	4-TIME-DECAY	TIME120_T150	at entry+120min below +$150 -> exit at market	14	12	626.7	731.15	-36.6	-42.7	-25.06	-17.64	0.7857	-0.0714	0.0	0.0	513.39	0.2143	7200	7200	17332	20133	0.0	48.75	330.0	0.0	0.0	877.38	-76.88	0.2	2994.37	0.2442	2105.21	0.3473			THIN(<30 SEATS)
E3	HG	0.70	4-TIME-DECAY	TIME120_T300	at entry+120min below +$300 -> exit at market	14	12	545.0	635.83	-118.3	-138.02	-12.63	-125.39	0.7857	-0.0714	0.0	0.0	482.14	0.3571	7200	7200	13935	18279	0.0	48.75	330.0	0.0	0.0	763.0	-76.88	0.2	2994.37	0.2123	2105.21	0.302			THIN(<30 SEATS)
E3	HG	0.70	4-TIME-DECAY	TIME180_T150	at entry+180min below +$150 -> exit at market	14	12	619.55	722.81	-43.75	-51.04	22.14	-73.18	0.8571	0.0	0.0	0.0	520.54	0.2143	10800	10800	17332	20904	0.0	150.75	392.5	0.0	0.0	867.38	-190.0	0.2	2994.37	0.2414	2105.21	0.3433			THIN(<30 SEATS)
E3	HG	0.70	4-TIME-DECAY	TIME180_T300	at entry+180min below +$300 -> exit at market	14	12	619.55	722.81	-43.75	-51.04	22.86	-73.9	0.8571	0.0	0.0	0.0	520.54	0.2143	10800	10800	17332	20904	0.0	150.75	392.5	0.0	0.0	867.38	-190.0	0.2	2994.37	0.2414	2105.21	0.3433			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_B600_TRAIL600_30	-$600 cut OR trail(+$600,30min)	14	12	457.95	534.27	-205.35	-239.58	-198.04	-41.54	0.8571	0.0	0.0	0.0	397.32	0.7857	2944	3481	6350	8236	0.0	94.5	411.25	0.0	0.0	641.12	151.25	0.1	2994.37	0.1784	2105.21	0.2538			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_FLOW05_TRAIL600_30	flow cut OR trail(+$600,30min)	14	12	354.82	413.96	-308.48	-359.89	-325.0	-34.89	0.7857	-0.0714	0.0	0.0	314.73	1.0	2252	2411	4155	4501	0.0	55.0	155.0	0.0	0.0	496.75	-65.0	0.3	2994.37	0.1382	2105.21	0.1966			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_B600_TRAIL600_60	-$600 cut OR trail(+$600,60min)	14	12	520.45	607.19	-142.85	-166.66	-19.92	-146.74	0.8571	0.0	0.0	0.0	480.8	0.7857	4533	5221	11960	11727	0.0	94.5	411.25	0.0	0.0	728.62	145.62	0.1	2994.37	0.2028	2105.21	0.2884			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_FLOW05_TRAIL600_60	flow cut OR trail(+$600,60min)	14	12	362.41	422.81	-300.89	-351.04	-293.49	-57.55	0.7857	-0.0714	0.0	0.0	326.34	1.0	2252	2411	4155	5299	0.0	55.0	155.0	0.0	0.0	507.38	-65.0	0.3	2994.37	0.1412	2105.21	0.2008			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_B600_TRAIL900_30	-$600 cut OR trail(+$900,30min)	14	12	641.88	748.85	-21.42	-25.0	-75.13	50.13	0.8571	0.0	0.0	0.0	400.45	0.7143	2944	5681	10001	11664	0.0	94.5	411.25	0.0	0.0	898.62	230.0	0.1	2994.37	0.2501	2105.21	0.3557			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_FLOW05_TRAIL900_30	flow cut OR trail(+$900,30min)	14	12	351.25	409.79	-312.05	-364.06	-310.74	-53.32	0.7857	-0.0714	0.0	0.0	318.3	1.0	2252	2411	4155	4747	0.0	55.0	155.0	0.0	0.0	491.75	-65.0	0.3	2994.37	0.1369	2105.21	0.1947			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_B600_TRAIL900_60	-$600 cut OR trail(+$900,60min)	14	12	663.3	773.85	0.0	0.0	-19.72	19.72	0.8571	0.0	0.0	0.0	435.71	0.6429	4533	7593	13586	13962	0.0	94.5	411.25	0.0	0.0	928.62	201.88	0.1	2994.37	0.2584	2105.21	0.3676			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_FLOW05_TRAIL900_60	flow cut OR trail(+$900,60min)	14	12	362.41	422.81	-300.89	-351.04	-283.33	-67.71	0.7857	-0.0714	0.0	0.0	326.34	1.0	2252	2411	4155	5299	0.0	55.0	155.0	0.0	0.0	507.38	-65.0	0.3	2994.37	0.1412	2105.21	0.2008			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_B600_TIME180_300	-$600 cut OR time-decay(180min,+$300)	14	12	619.55	722.81	-43.75	-51.04	-1.17	-49.87	0.8571	0.0	0.0	0.0	520.54	0.2143	10800	10800	17332	20904	0.0	150.75	392.5	0.0	0.0	867.38	-190.0	0.2	2994.37	0.2414	2105.21	0.3433			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_TRIPLE	-$600 OR trail(+$900,60min) OR time(180,+$300)	14	12	619.55	722.81	-43.75	-51.04	-33.78	-17.26	0.8571	0.0	0.0	0.0	438.39	0.8571	4533	7593	11332	13079	0.0	150.75	392.5	0.0	0.0	867.38	-190.0	0.2	2994.37	0.2414	2105.21	0.3433			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_FLOW_TRAIL_TIME	flow OR trail(+$600,60min) OR time(180,+$300)	14	12	362.41	422.81	-300.89	-351.04	-300.78	-50.26	0.7857	-0.0714	0.0	0.0	326.34	1.0	2252	2411	4155	5299	0.0	55.0	155.0	0.0	0.0	507.38	-65.0	0.3	2994.37	0.1412	2105.21	0.2008			THIN(<30 SEATS)
E3	HG	0.70	5-COMBINATION	CMB_ANY3_TRAIL900_60	any-3 disqualification OR trail(+$900,60)	14	12	362.41	422.81	-300.89	-351.04	-282.09	-68.95	0.7857	-0.0714	0.0	0.0	326.34	1.0	2252	2411	4155	5299	0.0	55.0	155.0	0.0	0.0	507.38	-65.0	0.3	2994.37	0.1412	2105.21	0.2008			THIN(<30 SEATS)
E3	HG	0.70	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B900	half off at +$900, remainder to phase close	14	12	700.8	817.6	37.5	43.75	36.66	7.09	0.8571	0.0	0.0	0.0	480.36	0.7143	12737	13499	18718	21787	0.0	94.5	411.25	0.0	0.0	981.12	405.5	0.1	2994.37	0.273	2105.21	0.3884			THIN(<30 SEATS)
E3	HG	0.70	3-PARTIAL-BANK(NEEDS>=2 CONTRACTS)	PARTIAL_B1200	half off at +$1200, remainder to phase close	14	12	783.17	913.7	119.87	139.85	28.26	111.59	0.8571	0.0	0.0	0.0	397.99	0.6429	12737	13499	18718	21787	0.0	94.5	411.25	0.0	0.0	1096.44	500.0	0.1	2994.37	0.3051	2105.21	0.434			THIN(<30 SEATS)
E3	NKD	0.70	0-BASELINE	PHASE_CLOSE	ride to phase close, $900 wall	19	18	457.5	482.92	0.0	0.0	0.0	0.0	0.8947	0.0	0.0	0.0	253.95	0.0	7349	11765	17425	20399	0.0	16.5	167.5	0.0	0.0	668.65	107.5	0.0769	1989.86	0.2427	950.0	0.5083			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_STRUCT_0.05ATR	reclaim level lost by 0.05 ATR	19	18	366.71	387.08	-90.79	-95.84	-48.18	-47.66	0.8421	-0.0526	0.0	0.0	219.74	0.1053	1800	7208	17148	17012	0.0	70.0	180.0	0.0	0.0	535.96	26.0	0.0769	1989.86	0.1945	950.0	0.4075			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_STRUCT_0.10ATR	reclaim level lost by 0.10 ATR	19	18	456.84	482.22	-0.66	-0.7	-17.45	16.75	0.8947	0.0	0.0	0.0	254.61	0.0526	7349	11765	17425	19928	0.0	16.5	180.0	0.0	0.0	667.69	107.5	0.0769	1989.86	0.2423	950.0	0.5076			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_STRUCT_0.20ATR	reclaim level lost by 0.20 ATR	19	18	450.26	475.28	-7.24	-7.64	-29.26	21.62	0.8947	0.0	0.0	0.0	261.18	0.0526	7349	11765	17425	20120	0.0	16.5	305.0	0.0	0.0	658.08	107.5	0.0769	1989.86	0.2389	950.0	0.5003			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_LOOSE	15min no new high + net down (LOOSE)	19	18	143.03	150.97	-314.47	-331.95	-317.89	-14.06	0.7368	-0.1579	0.0	0.0	103.29	1.0	1800	1800	2490	2679	0.0	66.25	105.0	0.0	0.0	209.04	-99.0	0.2308	1989.86	0.0759	950.0	0.1589			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_0.05ATR	15min against, >=0.05 ATR given up	19	18	194.34	205.14	-263.16	-277.78	-221.27	-56.51	0.6316	-0.2631	0.0	0.0	176.32	1.0	1995	2766	5245	5305	0.0	30.0	42.5	0.0	0.0	284.04	-36.0	0.3077	1989.86	0.1031	950.0	0.2159			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_0.10ATR	15min against, >=0.10 ATR given up	19	18	377.89	398.89	-79.61	-84.03	-118.06	34.03	1.0	0.1053	0.0	0.0	217.11	0.6316	3607	5352	10770	11684	0.0	0.0	0.0	0.0	0.0	552.31	110.0	0.0	1989.86	0.2005	950.0	0.4199			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_FLOW15_0.25ATR	15min against, >=0.25 ATR given up	19	18	383.82	405.14	-73.68	-77.78	-38.37	-39.41	0.8947	0.0	0.0	0.0	294.08	0.1053	3607	9961	17148	18509	0.0	16.5	167.5	0.0	0.0	560.96	80.0	0.0769	1989.86	0.2036	950.0	0.4265			THIN(<30 SEATS)
E3	NKD	0.70	1-MID-HOLD-DISQ	MHD_BELOW400	sits below -$400	19	18	457.5	482.92	0.0	0.0	-41.58	41.58	0.8947	0.0	0.0	0.0	253.95	0.0	7349	11765	17425	20399	0.0	16.5	167.5	0.0	0.0	668.65	107.5	0.0769	1989.86	0.2427	950.0	0.5083			THIN(<30 SEATS)
